Start,20/7/1988,,Start,20/7/1988,,Start,20/7/1988,,Start,20/7/1988,,Start,20/7/1988
End,20/7/2009,,End,20/7/2009,,End,20/7/2009,,End,20/7/2009,,End,20/7/2009
Frequency,D,,Frequency,D,,Frequency,D,,Frequency,D,,Frequency,D
Name,MICROSOFT,,Name,APPLE,,Name,INTEL,,Name,HEWLETT-PACKARD,,Name,MOTORS LIQUIDATION
Code,719643(P),,Code,992816(P),,Code,922726(P),,Code,905277(P),,Code,905171(P)
CURRENCY,U$,,CURRENCY,U$,,CURRENCY,U$,,CURRENCY,U$,,CURRENCY,U$
10/9/2007,28.48,,10/9/2007,136.71,,10/9/2007,25.35,,10/9/2007,49,,10/9/2007,29.21
11/9/2007,28.93,,11/9/2007,135.49,,11/9/2007,25.66,,11/9/2007,49.87,,11/9/2007,30.54
12/9/2007,28.93,,12/9/2007,136.85,,12/9/2007,25.46,,12/9/2007,48.76,,12/9/2007,30.25
13/9/2007,29.16,,13/9/2007,137.2,,13/9/2007,25.35,,13/9/2007,48.77,,13/9/2007,33.29
14/9/2007,29.04,,14/9/2007,138.81,,14/9/2007,24.93,,14/9/2007,48.38,,14/9/2007,34.22
17/9/2007,28.725,,17/9/2007,138.41,,17/9/2007,24.85,,17/9/2007,49.14,,17/9/2007,35.23
18/9/2007,28.93,,18/9/2007,140.92,,18/9/2007,25.41,,18/9/2007,50.17,,18/9/2007,35.77
19/9/2007,28.67,,19/9/2007,140.77,,19/9/2007,25.68,,19/9/2007,49.78,,19/9/2007,34.98
20/9/2007,28.4201,,20/9/2007,140.31,,20/9/2007,25.81,,20/9/2007,50.1,,20/9/2007,34.47
21/9/2007,28.6499,,21/9/2007,144.15,,21/9/2007,25.87,,21/9/2007,50.53,,21/9/2007,34.94
24/9/2007,29.08,,24/9/2007,148.28,,24/9/2007,25.98,,24/9/2007,50.24,,24/9/2007,34.74
25/9/2007,29.5599,,25/9/2007,153.18,,25/9/2007,25.8901,,25/9/2007,50.98,,25/9/2007,34.42
26/9/2007,29.5,,26/9/2007,152.77,,26/9/2007,25.91,,26/9/2007,50.62,,26/9/2007,37.64
27/9/2007,29.49,,27/9/2007,154.5,,27/9/2007,25.76,,27/9/2007,50.27,,27/9/2007,36.46
28/9/2007,29.46,,28/9/2007,153.47,,28/9/2007,25.86,,28/9/2007,49.79,,28/9/2007,36.7
1/10/2007,29.7701,,1/10/2007,156.339,,1/10/2007,26.371,,1/10/2007,50.98,,1/10/2007,36.05
2/10/2007,29.7,,2/10/2007,158.45,,2/10/2007,26.38,,2/10/2007,51.04,,2/10/2007,37.05
3/10/2007,29.4525,,3/10/2007,157.92,,3/10/2007,25.81,,3/10/2007,50.36,,3/10/2007,37.49
4/10/2007,29.71,,4/10/2007,156.24,,4/10/2007,25.6,,4/10/2007,50.47,,4/10/2007,37.32
5/10/2007,29.84,,5/10/2007,161.45,,5/10/2007,25.54,,5/10/2007,50.9,,5/10/2007,38.2
8/10/2007,29.84,,8/10/2007,167.91,,8/10/2007,25.66,,8/10/2007,52.03,,8/10/2007,38.11
9/10/2007,30.0999,,9/10/2007,167.86,,9/10/2007,25.8399,,9/10/2007,52.46,,9/10/2007,38.33
10/10/2007,30.23,,10/10/2007,166.79,,10/10/2007,25.88,,10/10/2007,52.25,,10/10/2007,38.13
11/10/2007,29.91,,11/10/2007,162.23,,11/10/2007,25.43,,11/10/2007,51.61,,11/10/2007,39.99
12/10/2007,30.17,,12/10/2007,167.254,,12/10/2007,25.55,,12/10/2007,51.55,,12/10/2007,42.64
15/10/2007,30.04,,15/10/2007,166.98,,15/10/2007,25.75,,15/10/2007,51.24,,15/10/2007,41.11
16/10/2007,30.32,,16/10/2007,169.58,,16/10/2007,25.48,,16/10/2007,51.51,,16/10/2007,39.41
17/10/2007,31.08,,17/10/2007,172.75,,17/10/2007,26.72,,17/10/2007,52.54,,17/10/2007,38.68
18/10/2007,31.16,,18/10/2007,173.5,,18/10/2007,26.97,,18/10/2007,52.87,,18/10/2007,39.89
19/10/2007,30.17,,19/10/2007,170.42,,19/10/2007,26.3,,19/10/2007,51.4,,19/10/2007,37.6
22/10/2007,30.51,,22/10/2007,174.36,,22/10/2007,26.64,,22/10/2007,51.29,,22/10/2007,37.64
23/10/2007,30.9,,23/10/2007,186.16,,23/10/2007,26.8,,23/10/2007,51.86,,23/10/2007,38.35
24/10/2007,31.25,,24/10/2007,185.93,,24/10/2007,26.01,,24/10/2007,51.6,,24/10/2007,38.69
25/10/2007,31.99,,25/10/2007,182.78,,25/10/2007,25.89,,25/10/2007,51.39,,25/10/2007,37.69
26/10/2007,35.03,,26/10/2007,184.7,,26/10/2007,25.94,,26/10/2007,52.47,,26/10/2007,37.77
29/10/2007,34.57,,29/10/2007,185.09,,29/10/2007,26.26,,29/10/2007,51.77,,29/10/2007,37.96
30/10/2007,35.57,,30/10/2007,187,,30/10/2007,26.27,,30/10/2007,51.59,,30/10/2007,38.22
31/10/2007,36.81,,31/10/2007,189.95,,31/10/2007,26.9,,31/10/2007,51.68,,31/10/2007,39.19
1/11/2007,37.06,,1/11/2007,187.44,,1/11/2007,26.5,,1/11/2007,51.5,,1/11/2007,37.25
2/11/2007,37.06,,2/11/2007,187.87,,2/11/2007,26.8,,2/11/2007,52.4,,2/11/2007,36.99
5/11/2007,36.73,,5/11/2007,186.18,,5/11/2007,26.84,,5/11/2007,52.54,,5/11/2007,36
6/11/2007,36.41,,6/11/2007,191.79,,6/11/2007,27.49,,6/11/2007,53.41,,6/11/2007,36.16
7/11/2007,35.52,,7/11/2007,186.3,,7/11/2007,26.9,,7/11/2007,51.84,,7/11/2007,33.95
8/11/2007,34.74,,8/11/2007,175.466,,8/11/2007,25.933,,8/11/2007,49.94,,8/11/2007,33.15
9/11/2007,33.73,,9/11/2007,165.37,,9/11/2007,25.15,,9/11/2007,48.39,,9/11/2007,31.28
12/11/2007,33.38,,12/11/2007,153.76,,12/11/2007,25.29,,12/11/2007,47.54,,12/11/2007,30.79
13/11/2007,34.46,,13/11/2007,169.96,,13/11/2007,26.14,,13/11/2007,49.5,,13/11/2007,31.62
14/11/2007,33.93,,14/11/2007,166.11,,14/11/2007,25.85,,14/11/2007,49.07,,14/11/2007,31.2
15/11/2007,33.76,,15/11/2007,164.3,,15/11/2007,25.53,,15/11/2007,48.9,,15/11/2007,30.14
16/11/2007,34.09,,16/11/2007,166.39,,16/11/2007,25.51,,16/11/2007,50.75,,16/11/2007,29.27
19/11/2007,33.96,,19/11/2007,163.95,,19/11/2007,25.17,,19/11/2007,49.44,,19/11/2007,26.79
20/11/2007,34.58,,20/11/2007,168.85,,20/11/2007,25.52,,20/11/2007,49.56,,20/11/2007,26.29
21/11/2007,34.23,,21/11/2007,168.46,,21/11/2007,24.63,,21/11/2007,48.88,,21/11/2007,26.39
22/11/2007,34.23,,22/11/2007,168.46,,22/11/2007,24.63,,22/11/2007,48.88,,22/11/2007,26.39
23/11/2007,34.11,,23/11/2007,171.54,,23/11/2007,25.07,,23/11/2007,49.17,,23/11/2007,27.16
26/11/2007,32.97,,26/11/2007,172.542,,26/11/2007,24.3701,,26/11/2007,48.16,,26/11/2007,26.9
27/11/2007,33.06,,27/11/2007,174.81,,27/11/2007,25.11,,27/11/2007,48.71,,27/11/2007,27.15
28/11/2007,33.7,,28/11/2007,180.22,,28/11/2007,26.19,,28/11/2007,50.73,,28/11/2007,28.39
29/11/2007,33.59,,29/11/2007,184.29,,29/11/2007,26.34,,29/11/2007,51.05,,29/11/2007,28.78
30/11/2007,33.6,,30/11/2007,182.22,,30/11/2007,26.08,,30/11/2007,51.16,,30/11/2007,29.83
3/12/2007,32.92,,3/12/2007,178.86,,3/12/2007,26.25,,3/12/2007,50.44,,3/12/2007,28.61
4/12/2007,32.77,,4/12/2007,179.81,,4/12/2007,26.31,,4/12/2007,50.71,,4/12/2007,27.68
5/12/2007,34.15,,5/12/2007,185.5,,5/12/2007,27.22,,5/12/2007,51.66,,5/12/2007,28.1
6/12/2007,34.55,,6/12/2007,189.953,,6/12/2007,27.98,,6/12/2007,52.21,,6/12/2007,28.61
7/12/2007,34.53,,7/12/2007,194.3,,7/12/2007,27.73,,7/12/2007,51.84,,7/12/2007,28.62
10/12/2007,34.76,,10/12/2007,194.21,,10/12/2007,27.78,,10/12/2007,51.97,,10/12/2007,29
11/12/2007,34.1,,11/12/2007,188.54,,11/12/2007,26.93,,11/12/2007,50.78,,11/12/2007,27.51
12/12/2007,34.47,,12/12/2007,190.86,,12/12/2007,27.28,,12/12/2007,51.53,,12/12/2007,27.36
13/12/2007,35.22,,13/12/2007,191.83,,13/12/2007,27.16,,13/12/2007,52.37,,13/12/2007,26.95
14/12/2007,35.31,,14/12/2007,190.39,,14/12/2007,26.29,,14/12/2007,52.14,,14/12/2007,26.52
17/12/2007,34.39,,17/12/2007,184.4,,17/12/2007,25.72,,17/12/2007,50.93,,17/12/2007,26.39
18/12/2007,34.74,,18/12/2007,182.98,,18/12/2007,25.91,,18/12/2007,51.02,,18/12/2007,26.93
19/12/2007,34.79,,19/12/2007,183.12,,19/12/2007,26.19,,19/12/2007,51.15,,19/12/2007,26.66
20/12/2007,35.52,,20/12/2007,187.21,,20/12/2007,26.41,,20/12/2007,51.16,,20/12/2007,26.48
21/12/2007,36.06,,21/12/2007,193.91,,21/12/2007,26.96,,21/12/2007,52.03,,21/12/2007,26.64
24/12/2007,36.58,,24/12/2007,198.8,,24/12/2007,27.31,,24/12/2007,52.32,,24/12/2007,26.54
25/12/2007,36.58,,25/12/2007,198.8,,25/12/2007,27.31,,25/12/2007,52.32,,25/12/2007,26.54
26/12/2007,36.61,,26/12/2007,198.95,,26/12/2007,27.45,,26/12/2007,52.77,,26/12/2007,26.52
27/12/2007,35.97,,27/12/2007,198.57,,27/12/2007,26.83,,27/12/2007,51.61,,27/12/2007,26.06
28/12/2007,36.12,,28/12/2007,199.83,,28/12/2007,26.76,,28/12/2007,51.36,,28/12/2007,25.3
31/12/2007,35.6,,31/12/2007,198.08,,31/12/2007,26.66,,31/12/2007,50.48,,31/12/2007,24.89
1/1/2008,35.6,,1/1/2008,198.08,,1/1/2008,26.66,,1/1/2008,50.48,,1/1/2008,24.89
2/1/2008,35.22,,2/1/2008,194.84,,2/1/2008,25.35,,2/1/2008,49.65,,2/1/2008,24.41
3/1/2008,35.37,,3/1/2008,194.93,,3/1/2008,24.67,,3/1/2008,49.65,,3/1/2008,23.92
4/1/2008,34.38,,4/1/2008,180.05,,4/1/2008,22.67,,4/1/2008,46.87,,4/1/2008,23.65
7/1/2008,34.61,,7/1/2008,177.64,,7/1/2008,22.88,,7/1/2008,45.35,,7/1/2008,23.66
8/1/2008,33.45,,8/1/2008,171.25,,8/1/2008,22.26,,8/1/2008,43.19,,8/1/2008,23.3
9/1/2008,34.44,,9/1/2008,179.4,,9/1/2008,22.75,,9/1/2008,44.44,,9/1/2008,22.78
10/1/2008,34.33,,10/1/2008,178.02,,10/1/2008,22.54,,10/1/2008,45.34,,10/1/2008,23.68
11/1/2008,33.91,,11/1/2008,172.69,,11/1/2008,21.99,,11/1/2008,45,,11/1/2008,23.5
14/1/2008,34.39,,14/1/2008,178.78,,14/1/2008,23.08,,14/1/2008,46.13,,14/1/2008,23.69
15/1/2008,34,,15/1/2008,169.04,,15/1/2008,22.69,,15/1/2008,45.05,,15/1/2008,22.28
16/1/2008,33.23,,16/1/2008,159.64,,16/1/2008,19.88,,16/1/2008,44.34,,16/1/2008,22.85
17/1/2008,33.11,,17/1/2008,160.89,,17/1/2008,19.33,,17/1/2008,43,,17/1/2008,22.84
18/1/2008,33.01,,18/1/2008,161.36,,18/1/2008,19,,18/1/2008,43.75,,18/1/2008,23.52
21/1/2008,33.01,,21/1/2008,161.36,,21/1/2008,19,,21/1/2008,43.75,,21/1/2008,23.52
22/1/2008,31.99,,22/1/2008,155.64,,22/1/2008,18.63,,22/1/2008,42.72,,22/1/2008,23.65
23/1/2008,31.93,,23/1/2008,139.072,,23/1/2008,19.98,,23/1/2008,43.19,,23/1/2008,25.7
24/1/2008,33.25,,24/1/2008,135.6,,24/1/2008,20.69,,24/1/2008,44.89,,24/1/2008,25.62
25/1/2008,32.94,,25/1/2008,130.01,,25/1/2008,20,,25/1/2008,43.74,,25/1/2008,25.79
28/1/2008,32.72,,28/1/2008,130.01,,28/1/2008,20.29,,28/1/2008,43.8,,28/1/2008,26.53
29/1/2008,32.6,,29/1/2008,131.54,,29/1/2008,20.5,,29/1/2008,43.38,,29/1/2008,27.21
30/1/2008,32.2,,30/1/2008,132.18,,30/1/2008,20.69,,30/1/2008,43.54,,30/1/2008,27.46
31/1/2008,32.6,,31/1/2008,135.36,,31/1/2008,21.1,,31/1/2008,43.72,,31/1/2008,28.21
1/2/2008,30.4498,,1/2/2008,133.75,,1/2/2008,21.7699,,1/2/2008,44.42,,1/2/2008,28.98
4/2/2008,30.19,,4/2/2008,131.65,,4/2/2008,21.2,,4/2/2008,44.06,,4/2/2008,27.57
5/2/2008,29.07,,5/2/2008,129.36,,5/2/2008,20.1215,,5/2/2008,42.98,,5/2/2008,26.47
6/2/2008,28.52,,6/2/2008,122,,6/2/2008,19.9199,,6/2/2008,42.16,,6/2/2008,25.71
7/2/2008,28.12,,7/2/2008,121.24,,7/2/2008,20.05,,7/2/2008,40.5,,7/2/2008,26.3
8/2/2008,28.56,,8/2/2008,125.48,,8/2/2008,20.27,,8/2/2008,41.88,,8/2/2008,25.8
11/2/2008,28.21,,11/2/2008,129.45,,11/2/2008,20.68,,11/2/2008,42.63,,11/2/2008,27.12
12/2/2008,28.34,,12/2/2008,124.86,,12/2/2008,20.9,,12/2/2008,42.88,,12/2/2008,26.6
13/2/2008,28.96,,13/2/2008,129.4,,13/2/2008,21.21,,13/2/2008,44.05,,13/2/2008,26.46
14/2/2008,28.5,,14/2/2008,127.46,,14/2/2008,20.46,,14/2/2008,43.26,,14/2/2008,25.82
15/2/2008,28.42,,15/2/2008,124.63,,15/2/2008,20.11,,15/2/2008,43.87,,15/2/2008,26.13
18/2/2008,28.42,,18/2/2008,124.63,,18/2/2008,20.11,,18/2/2008,43.87,,18/2/2008,26.13
19/2/2008,28.17,,19/2/2008,122.18,,19/2/2008,20.16,,19/2/2008,43.95,,19/2/2008,26
20/2/2008,28.22,,20/2/2008,123.82,,20/2/2008,20.38,,20/2/2008,47.44,,20/2/2008,25.54
21/2/2008,28.1,,21/2/2008,121.54,,21/2/2008,20.3,,21/2/2008,46.83,,21/2/2008,24.3
22/2/2008,27.68,,22/2/2008,119.46,,22/2/2008,19.82,,22/2/2008,47.4,,22/2/2008,24.08
25/2/2008,27.84,,25/2/2008,119.74,,25/2/2008,19.94,,25/2/2008,48.13,,25/2/2008,24.2
26/2/2008,28.38,,26/2/2008,119.15,,26/2/2008,20.69,,26/2/2008,49.2,,26/2/2008,24.58
27/2/2008,28.26,,27/2/2008,122.96,,27/2/2008,20.77,,27/2/2008,48.94,,27/2/2008,24.82
28/2/2008,27.93,,28/2/2008,129.91,,28/2/2008,20.49,,28/2/2008,48.55,,28/2/2008,24.5
29/2/2008,27.1999,,29/2/2008,125.02,,29/2/2008,19.9699,,29/2/2008,47.77,,29/2/2008,23.28
3/3/2008,26.99,,3/3/2008,121.73,,3/3/2008,20.01,,3/3/2008,47.6,,3/3/2008,23.2
4/3/2008,27.59,,4/3/2008,124.62,,4/3/2008,20,,4/3/2008,48.45,,4/3/2008,23.07
5/3/2008,28.1199,,5/3/2008,124.49,,5/3/2008,20.1999,,5/3/2008,48.31,,5/3/2008,22.97
6/3/2008,27.57,,6/3/2008,120.93,,6/3/2008,19.87,,6/3/2008,47.78,,6/3/2008,22.35
7/3/2008,27.87,,7/3/2008,122.25,,7/3/2008,20.07,,7/3/2008,47.31,,7/3/2008,21.96
10/3/2008,28.05,,10/3/2008,119.69,,10/3/2008,20.12,,10/3/2008,46.71,,10/3/2008,20.89
11/3/2008,29.28,,11/3/2008,127.35,,11/3/2008,21.2001,,11/3/2008,47.92,,11/3/2008,21.77
12/3/2008,28.63,,12/3/2008,126.03,,12/3/2008,21.12,,12/3/2008,47.27,,12/3/2008,20.93
13/3/2008,28.62,,13/3/2008,127.94,,13/3/2008,21.28,,13/3/2008,47.02,,13/3/2008,20.31
14/3/2008,27.96,,14/3/2008,126.61,,14/3/2008,20.66,,14/3/2008,45.92,,14/3/2008,19.22
17/3/2008,28.3,,17/3/2008,126.73,,17/3/2008,20.85,,17/3/2008,46.42,,17/3/2008,17.83
18/3/2008,29.42,,18/3/2008,132.82,,18/3/2008,21.75,,18/3/2008,47.93,,18/3/2008,19.41
19/3/2008,28.62,,19/3/2008,129.67,,19/3/2008,21.0899,,19/3/2008,46.59,,19/3/2008,19.03
20/3/2008,29.18,,20/3/2008,133.27,,20/3/2008,21.75,,20/3/2008,46.5,,20/3/2008,19.4999
21/3/2008,29.18,,21/3/2008,133.27,,21/3/2008,21.75,,21/3/2008,46.5,,21/3/2008,19.4999
24/3/2008,29.17,,24/3/2008,139.53,,24/3/2008,22.13,,24/3/2008,47.93,,24/3/2008,20.38
25/3/2008,29.14,,25/3/2008,140.98,,25/3/2008,22.27,,25/3/2008,48.26,,25/3/2008,20.35
26/3/2008,28.56,,26/3/2008,145.06,,26/3/2008,21.86,,26/3/2008,47.34,,26/3/2008,19.48
27/3/2008,28.05,,27/3/2008,140.25,,27/3/2008,21.09,,27/3/2008,46.64,,27/3/2008,19.26
28/3/2008,27.91,,28/3/2008,143.01,,28/3/2008,20.79,,28/3/2008,46.09,,28/3/2008,18.67
31/3/2008,28.38,,31/3/2008,143.5,,31/3/2008,21.18,,31/3/2008,45.66,,31/3/2008,19.05
1/4/2008,29.4999,,1/4/2008,149.53,,1/4/2008,21.97,,1/4/2008,47.59,,1/4/2008,20.15
2/4/2008,29.16,,2/4/2008,147.49,,2/4/2008,21.85,,2/4/2008,47.23,,2/4/2008,20.97
3/4/2008,29,,3/4/2008,151.61,,3/4/2008,21.93,,3/4/2008,46.96,,3/4/2008,21.59
4/4/2008,29.16,,4/4/2008,153.08,,4/4/2008,21.87,,4/4/2008,46.4,,4/4/2008,20.58
7/4/2008,29.16,,7/4/2008,155.89,,7/4/2008,21.75,,7/4/2008,45.92,,7/4/2008,21.01
8/4/2008,28.75,,8/4/2008,152.84,,8/4/2008,21.08,,8/4/2008,46.07,,8/4/2008,20.98
9/4/2008,28.89,,9/4/2008,151.44,,9/4/2008,21.42,,9/4/2008,46.09,,9/4/2008,20.13
10/4/2008,29.11,,10/4/2008,154.55,,10/4/2008,22.08,,10/4/2008,46.57,,10/4/2008,20.17
11/4/2008,28.28,,11/4/2008,147.14,,11/4/2008,21.24,,11/4/2008,45.47,,11/4/2008,19.62
14/4/2008,28.06,,14/4/2008,147.78,,14/4/2008,20.69,,14/4/2008,45.82,,14/4/2008,19
15/4/2008,28.25,,15/4/2008,148.38,,15/4/2008,20.91,,15/4/2008,45.82,,15/4/2008,19.12
16/4/2008,28.95,,16/4/2008,153.7,,16/4/2008,22.13,,16/4/2008,47.1,,16/4/2008,19.9
17/4/2008,29.22,,17/4/2008,154.49,,17/4/2008,22.11,,17/4/2008,47.31,,17/4/2008,19.79
18/4/2008,30,,18/4/2008,161.04,,18/4/2008,22.55,,18/4/2008,48.18,,18/4/2008,20.13
21/4/2008,30.42,,21/4/2008,168.16,,21/4/2008,22.46,,21/4/2008,48.45,,21/4/2008,21.27
22/4/2008,30.25,,22/4/2008,160.2,,22/4/2008,21.99,,22/4/2008,48.17,,22/4/2008,20.51
23/4/2008,31.45,,23/4/2008,162.89,,23/4/2008,22.56,,23/4/2008,48.02,,23/4/2008,20.94
24/4/2008,31.8,,24/4/2008,168.94,,24/4/2008,22.69,,24/4/2008,48.35,,24/4/2008,22.11
25/4/2008,29.83,,25/4/2008,169.73,,25/4/2008,22.56,,25/4/2008,47.45,,25/4/2008,21.38
28/4/2008,28.99,,28/4/2008,172.24,,28/4/2008,22.71,,28/4/2008,47.59,,28/4/2008,21.94
29/4/2008,28.64,,29/4/2008,175.05,,29/4/2008,22.62,,29/4/2008,47.84,,29/4/2008,21.2
30/4/2008,28.52,,30/4/2008,173.95,,30/4/2008,22.26,,30/4/2008,46.35,,30/4/2008,23.2
1/5/2008,29.4,,1/5/2008,180,,1/5/2008,23.29,,1/5/2008,48.03,,1/5/2008,23.19
2/5/2008,29.24,,2/5/2008,180.94,,2/5/2008,23.58,,2/5/2008,48.36,,2/5/2008,23.2
5/5/2008,29.08,,5/5/2008,184.73,,5/5/2008,23.25,,5/5/2008,48.28,,5/5/2008,22.36
6/5/2008,29.7,,6/5/2008,186.66,,6/5/2008,23.58,,6/5/2008,48.64,,6/5/2008,22.34
7/5/2008,29.21,,7/5/2008,182.59,,7/5/2008,23.17,,7/5/2008,48.65,,7/5/2008,21.4
8/5/2008,29.27,,8/5/2008,185.06,,8/5/2008,23.4,,8/5/2008,49.06,,8/5/2008,21.15
9/5/2008,29.39,,9/5/2008,183.45,,9/5/2008,23.37,,9/5/2008,49.13,,9/5/2008,20.29
12/5/2008,29.99,,12/5/2008,188.16,,12/5/2008,23.64,,12/5/2008,46.83,,12/5/2008,20.76
13/5/2008,29.78,,13/5/2008,189.96,,13/5/2008,23.76,,13/5/2008,44.27,,13/5/2008,20.2
14/5/2008,29.93,,14/5/2008,186.26,,14/5/2008,23.84,,14/5/2008,45.64,,14/5/2008,20.19
15/5/2008,30.4501,,15/5/2008,189.73,,15/5/2008,24.97,,15/5/2008,46.73,,15/5/2008,21.23
16/5/2008,29.99,,16/5/2008,187.62,,16/5/2008,25,,16/5/2008,47.29,,16/5/2008,20.68
19/5/2008,29.46,,19/5/2008,183.6,,19/5/2008,24.88,,19/5/2008,46.71,,19/5/2008,20.87
20/5/2008,28.76,,20/5/2008,185.9,,20/5/2008,24.09,,20/5/2008,46.46,,20/5/2008,19.86
21/5/2008,28.25,,21/5/2008,178.19,,21/5/2008,23.66,,21/5/2008,44.8,,21/5/2008,19.12
22/5/2008,28.47,,22/5/2008,177.05,,22/5/2008,23.88,,22/5/2008,44.9,,22/5/2008,18.43
23/5/2008,28.05,,23/5/2008,181.17,,23/5/2008,23.41,,23/5/2008,44.96,,23/5/2008,17.6
26/5/2008,28.05,,26/5/2008,181.17,,26/5/2008,23.41,,26/5/2008,44.96,,26/5/2008,17.6
27/5/2008,28.44,,27/5/2008,186.43,,27/5/2008,23.6,,27/5/2008,45.7,,27/5/2008,17.42
28/5/2008,28.18,,28/5/2008,187.01,,28/5/2008,23.47,,28/5/2008,46.52,,28/5/2008,17.15
29/5/2008,28.31,,29/5/2008,186.69,,29/5/2008,23.14,,29/5/2008,46.91,,29/5/2008,17.38
30/5/2008,28.32,,30/5/2008,188.75,,30/5/2008,23.18,,30/5/2008,47.06,,30/5/2008,17.1
2/6/2008,27.8,,2/6/2008,186.1,,2/6/2008,23.2,,2/6/2008,46.25,,2/6/2008,17.44
3/6/2008,27.31,,3/6/2008,185.37,,3/6/2008,22.94,,3/6/2008,46.24,,3/6/2008,17.58
4/6/2008,27.54,,4/6/2008,185.19,,4/6/2008,23.48,,4/6/2008,46.81,,4/6/2008,17.01
5/6/2008,28.3,,5/6/2008,189.43,,5/6/2008,23.87,,5/6/2008,48.51,,5/6/2008,17.05
6/6/2008,27.49,,6/6/2008,185.64,,6/6/2008,22.902,,6/6/2008,47.63,,6/6/2008,16.22
9/6/2008,27.71,,9/6/2008,181.61,,9/6/2008,22.76,,9/6/2008,47.63,,9/6/2008,16.48
10/6/2008,27.89,,10/6/2008,185.64,,10/6/2008,22.68,,10/6/2008,47.57,,10/6/2008,16.81
11/6/2008,27.12,,11/6/2008,180.81,,11/6/2008,21.81,,11/6/2008,46.48,,11/6/2008,16.12
12/6/2008,28.24,,12/6/2008,173.26,,12/6/2008,22.05,,12/6/2008,46.97,,12/6/2008,15.76
13/6/2008,29.07,,13/6/2008,172.37,,13/6/2008,22.66,,13/6/2008,47.45,,13/6/2008,16.45
16/6/2008,28.93,,16/6/2008,176.84,,16/6/2008,22.86,,16/6/2008,47.58,,16/6/2008,16.23
17/6/2008,28.8,,17/6/2008,181.43,,17/6/2008,22.58,,17/6/2008,47.34,,17/6/2008,15.82
18/6/2008,28.46,,18/6/2008,178.75,,18/6/2008,22.28,,18/6/2008,46.59,,18/6/2008,14.89
19/6/2008,28.93,,19/6/2008,180.9,,19/6/2008,22.85,,19/6/2008,46.59,,19/6/2008,14.79
20/6/2008,28.23,,20/6/2008,175.27,,20/6/2008,22.37,,20/6/2008,45.64,,20/6/2008,13.79
23/6/2008,27.97,,23/6/2008,173.16,,23/6/2008,22.36,,23/6/2008,45.51,,23/6/2008,12.91
24/6/2008,27.73,,24/6/2008,173.25,,24/6/2008,22.41,,24/6/2008,45.04,,24/6/2008,13.19
25/6/2008,28.35,,25/6/2008,177.39,,25/6/2008,22.65,,25/6/2008,45.6,,25/6/2008,12.81
26/6/2008,27.75,,26/6/2008,168.26,,26/6/2008,21.59,,26/6/2008,44.67,,26/6/2008,11.43
27/6/2008,27.63,,27/6/2008,170.09,,27/6/2008,21.49,,27/6/2008,44.58,,27/6/2008,11.55
30/6/2008,27.51,,30/6/2008,167.44,,30/6/2008,21.48,,30/6/2008,44.21,,30/6/2008,11.5
1/7/2008,26.87,,1/7/2008,174.68,,1/7/2008,21.57,,1/7/2008,44,,1/7/2008,11.75
2/7/2008,25.88,,2/7/2008,168.18,,2/7/2008,20.93,,2/7/2008,43.61,,2/7/2008,9.98
3/7/2008,25.98,,3/7/2008,170.12,,3/7/2008,20.66,,3/7/2008,43.44,,3/7/2008,10.12
4/7/2008,25.98,,4/7/2008,170.12,,4/7/2008,20.66,,4/7/2008,43.44,,4/7/2008,10.12
7/7/2008,26.03,,7/7/2008,175.16,,7/7/2008,20.71,,7/7/2008,44,,7/7/2008,10.24
8/7/2008,25.85,,8/7/2008,179.55,,8/7/2008,20.92,,8/7/2008,43.45,,8/7/2008,10.78
9/7/2008,25.23,,9/7/2008,174.25,,9/7/2008,19.81,,9/7/2008,42.21,,9/7/2008,10.33
10/7/2008,25.45,,10/7/2008,176.63,,10/7/2008,20.62,,10/7/2008,41.45,,10/7/2008,9.69
11/7/2008,25.25,,11/7/2008,172.58,,11/7/2008,20.64,,11/7/2008,41.59,,11/7/2008,9.92
14/7/2008,25.15,,14/7/2008,173.88,,14/7/2008,20.47,,14/7/2008,41.79,,14/7/2008,9.38
15/7/2008,26.15,,15/7/2008,169.64,,15/7/2008,20.71,,15/7/2008,41.65,,15/7/2008,9.84
16/7/2008,27.26,,16/7/2008,172.81,,16/7/2008,20.91,,16/7/2008,42.34,,16/7/2008,11.48
17/7/2008,27.52,,17/7/2008,171.81,,17/7/2008,21.99,,17/7/2008,43.23,,17/7/2008,12.85
18/7/2008,25.86,,18/7/2008,165.15,,18/7/2008,22.09,,18/7/2008,43.42,,18/7/2008,13.18
21/7/2008,25.64,,21/7/2008,166.29,,21/7/2008,22.09,,21/7/2008,43.35,,21/7/2008,13.09
22/7/2008,25.8,,22/7/2008,162.02,,22/7/2008,22.09,,22/7/2008,43.53,,22/7/2008,14.32
23/7/2008,26.43,,23/7/2008,166.26,,23/7/2008,22.3,,23/7/2008,44.28,,23/7/2008,14.62
24/7/2008,25.44,,24/7/2008,159.03,,24/7/2008,21.67,,24/7/2008,43.38,,24/7/2008,13
25/7/2008,26.16,,25/7/2008,162.12,,25/7/2008,22.01,,25/7/2008,43.71,,25/7/2008,11.9
28/7/2008,25.5,,28/7/2008,154.4,,28/7/2008,21.67,,28/7/2008,43,,28/7/2008,11
29/7/2008,26.11,,29/7/2008,157.08,,29/7/2008,22.23,,29/7/2008,44.13,,29/7/2008,11.9
