Date,MS,Apple,Intel,HP
26/05/1993,2.9766,14.4375,3.4531,8.4378
27/05/1993,2.9414,14.375,3.5234,8.3033
28/05/1993,2.8945,14.1563,3.4648,8.1566
31/05/1993,2.8945,14.1563,3.4648,8.1566
1/06/1993,3.0078,14.25,3.6094,8.3767
2/06/1993,2.9922,14.25,3.5859,8.4012
3/06/1993,2.957,14.0938,3.5586,8.4868
4/06/1993,2.9375,13.7188,3.5234,8.5112
7/06/1993,2.9141,12.6875,3.6328,8.3522
8/06/1993,2.8828,12.375,3.5391,8.3033
9/06/1993,2.8438,11.0625,3.4922,8.4378
10/06/1993,2.8477,11.125,3.4141,8.2911
6/11/1993,2.793,10.9375,3.5312,8.4378
14/06/1993,2.8828,11.1563,3.5703,8.5601
15/06/1993,2.8906,10.5,3.6094,8.5112
16/06/1993,2.8516,10.5625,3.5312,8.181
17/06/1993,2.8398,10.3125,3.5078,7.9242
18/06/1993,2.7344,10.25,3.4609,7.8509
21/06/1993,2.7695,9.9063,3.5469,7.9609
22/06/1993,2.75,10.3438,3.4687,7.9731
23/06/1993,2.7695,10.125,3.4375,7.7775
24/06/1993,2.7656,10.4375,3.3594,7.8998
25/06/1993,2.7656,10,3.4141,8.0954
28/06/1993,2.8203,10.0313,3.5,8.1566
29/06/1993,2.7813,9.75,3.5312,8.0098
30/06/1993,2.75,9.875,3.4375,7.9242
1/07/1993,2.7227,9.5,3.375,7.8019
2/07/1993,2.7266,9.625,3.3672,7.8753
5/07/1993,2.7266,9.625,3.3672,7.8753
6/07/1993,2.6875,9.4375,3.3281,7.3862
7/07/1993,2.6055,9.125,3.2891,7.5574
8/07/1993,2.6523,9.125,3.4219,7.7041
9/07/1993,2.6445,9.1875,3.5,7.7163
12/07/1993,2.6172,9.5,3.4766,7.8019
13/07/1993,2.5859,9.3125,3.4062,7.6674
14/07/1993,2.6328,9.3125,3.3359,7.6552
15/07/1993,2.6094,8.9375,3.2969,7.4229
16/07/1993,2.5352,6.875,3.1562,7.3617
19/07/1993,2.4609,6.4063,3.1797,7.215
20/07/1993,2.5156,6.7188,3.25,7.3862
21/07/1993,2.4688,6.5625,3.1953,7.4106
22/07/1993,2.4258,6.625,3.125,7.3617
23/07/1993,2.4258,6.5625,3.2344,7.5574
26/07/1993,2.4453,6.7188,3.3047,7.4229
27/07/1993,2.3594,6.625,3.3125,7.3739
28/07/1993,2.4453,6.7188,3.3516,7.2394
29/07/1993,2.4688,6.8125,3.3125,6.9459
30/07/1993,2.3125,6.9375,3.2656,7.0438
2/08/1993,2.2734,7.125,3.2891,7.1049
3/08/1993,2.2813,7.25,3.3125,7.2639
4/08/1993,2.2813,7.5625,3.4375,6.9459
5/08/1993,2.3359,7.375,3.4844,6.9459
6/08/1993,2.2891,7.3125,3.5781,6.9948
9/08/1993,2.2813,7.4375,3.6094,7.1905
10/08/1993,2.2188,7.125,3.5547,7.0682
11/08/1993,2.2617,6.875,3.6719,7.1416
8/12/1993,2.3125,6.625,3.6797,7.2027
13/08/1993,2.3516,6.8438,3.7344,7.3495
16/08/1993,2.4297,6.875,4.0234,7.3617
17/08/1993,2.4141,7.0938,4.0625,7.2394
18/08/1993,2.4141,7.125,4.0937,7.2027
19/08/1993,2.3203,6.875,4,7.2883
20/08/1993,2.3828,7,3.9844,7.1905
23/08/1993,2.4063,7.0938,4.0156,7.2761
24/08/1993,2.3711,7,3.9687,7.3373
25/08/1993,2.3203,6.8125,3.9062,7.3373
26/08/1993,2.2539,6.7188,3.9609,7.2272
27/08/1993,2.2461,6.625,3.9766,7.1416
30/08/1993,2.2695,6.5,4,7.1661
31/08/1993,2.3477,6.625,4.0156,7.2517
1/09/1993,2.3984,6.5313,3.9687,7.1416
2/09/1993,2.3945,6.4375,3.9375,7.1661
3/09/1993,2.3672,6.4375,3.9219,7.1171
6/09/1993,2.3672,6.4375,3.9219,7.1171
7/09/1993,2.3359,6.5625,3.875,6.9582
8/09/1993,2.3281,6.6875,3.9375,6.6891
9/09/1993,2.3828,6.5,4.0469,6.7747
10/09/1993,2.4375,6.5625,4.0937,6.9215
13/09/1993,2.3867,6.3125,4.0469,6.7747
14/09/1993,2.3516,6.0625,3.9531,6.7258
15/09/1993,2.3906,6.125,4.0547,6.7258
16/09/1993,2.375,6.1875,4,6.628
17/09/1993,2.375,6.3125,4.0156,6.6402
20/09/1993,2.3633,6.2188,4.0703,6.359
21/09/1993,2.375,6.125,4.0781,6.5546
22/09/1993,2.4141,6.375,4.2031,6.6769
23/09/1993,2.4609,6.1875,4.2734,6.738
24/09/1993,2.5,6.25,4.2969,6.7014
27/09/1993,2.5703,6.1875,4.3984,6.8359
28/09/1993,2.625,6.1875,4.5469,6.7258
29/09/1993,2.5938,5.9688,4.5781,6.6402
30/09/1993,2.5781,5.8438,4.4219,6.6891
1/10/1993,2.5625,5.6875,4.5469,6.738
4/10/1993,2.582,5.6875,4.5469,6.7625
5/10/1993,2.6016,5.875,4.375,6.6158
6/10/1993,2.6523,5.9063,4.3281,6.5791
7/10/1993,2.6289,5.75,4.2969,6.628
8/10/1993,2.6406,5.6563,4.3906,6.6402
11/10/1993,2.625,5.9375,4.0937,6.8236
12/10/1993,2.6328,6,4.0625,6.8481
13/10/1993,2.6016,6,3.9687,6.6891
14/10/1993,2.5664,5.9375,4.0469,6.6891
15/10/1993,2.5234,7.0625,4.0469,6.8603
18/10/1993,2.5938,7.0938,3.9375,7.1416
19/10/1993,2.5078,6.9375,3.8906,6.9215
20/10/1993,2.5313,6.9375,3.9219,6.9826
21/10/1993,2.4844,7.5625,4.0312,7.1416
22/10/1993,2.5117,7.5625,4.0156,7.0193
25/10/1993,2.5156,7.5,3.9687,7.2272
26/10/1993,2.4844,7.4375,3.9844,7.2517
27/10/1993,2.4961,7.9375,4.0312,7.3984
28/10/1993,2.4688,7.75,3.9687,7.2517
29/10/1993,2.5039,7.6875,3.9531,7.2027
1/11/1993,2.5273,7.875,3.9531,7.3495
2/11/1993,2.5078,8.1875,3.9219,7.4473
3/11/1993,2.4531,7.9063,3.8047,7.2883
4/11/1993,2.3906,8.0625,3.6875,7.0927
5/11/1993,2.4609,7.9688,3.7969,7.2394
8/11/1993,2.4531,7.6875,3.75,7.4106
9/11/1993,2.4453,7.5313,3.8125,7.5207
10/11/1993,2.543,7.6875,3.9687,7.7653
11/11/1993,2.5508,7.8438,3.9844,7.7163
12/11/1993,2.5586,7.9375,3.9219,7.6185
15/11/1993,2.5156,8,3.75,7.5818
16/11/1993,2.5703,8.5,3.7812,7.5818
17/11/1993,2.5234,8.375,3.6797,7.215
18/11/1993,2.5078,8.375,3.6172,7.2394
19/11/1993,2.5039,8.25,3.5547,7.2394
22/11/1993,2.4063,8.125,3.5937,6.9948
23/11/1993,2.418,8.25,3.6797,6.9948
24/11/1993,2.4609,8.25,3.75,7.215
25/11/1993,2.4609,8.25,3.75,7.215
26/11/1993,2.4688,8.1563,3.7656,7.2639
29/11/1993,2.4844,7.9375,3.7422,7.1049
30/11/1993,2.5,7.875,3.8437,7.215
1/12/1993,2.5469,7.875,3.9219,7.2883
2/12/1993,2.5898,7.9375,3.9375,7.4229
3/12/1993,2.6797,7.875,3.9687,7.4962
6/12/1993,2.6523,8.0625,3.7187,7.6307
7/12/1993,2.6719,8.0625,3.7109,7.5207
8/12/1993,2.6094,7.9688,3.7187,7.4718
9/12/1993,2.5352,7.5,3.625,7.4473
10/12/1993,2.5586,7.0625,3.5156,7.325
13/12/1993,2.543,7.375,3.5937,7.4106
14/12/1993,2.5,7.2813,3.5937,7.4473
15/12/1993,2.4922,7.4375,3.6719,7.5207
16/12/1993,2.5,7.3438,3.6719,7.5451
17/12/1993,2.5156,7.375,3.625,7.6185
20/12/1993,2.5625,7.125,3.6562,7.6674
21/12/1993,2.5781,6.875,3.7187,7.6674
22/12/1993,2.5352,7,3.8594,7.6185
23/12/1993,2.5273,6.8125,3.8828,7.5207
24/12/1993,2.5273,6.8125,3.8828,7.5207
27/12/1993,2.5156,7.125,3.9219,7.5451
28/12/1993,2.5859,7.2813,4,7.5574
29/12/1993,2.5469,7.125,3.9453,7.6797
30/12/1993,2.5391,7.4375,3.9375,7.6797
31/12/1993,2.5195,7.3125,3.875,7.7286
3/01/1994,2.5039,7.4688,3.8281,7.6063
4/01/1994,2.5156,7.875,3.9844,7.6674
5/01/1994,2.5703,8.4375,4.0156,7.753
6/01/1994,2.6445,8.1875,4,7.9854
7/01/1994,2.6641,8.2813,4.1172,8.1199
10/01/1994,2.6797,8.4063,4.1875,8.1688
11/01/1994,2.6641,7.9688,4.1719,8.2666
12/01/1994,2.6719,7.625,4.2734,8.3033
13/01/1994,2.668,7.6563,4.25,8.3645
14/01/1994,2.6758,7.75,4.2812,8.5601
17/01/1994,2.6484,7.5938,4.1406,8.5357
18/01/1994,2.6445,7.3438,4.2031,8.4378
19/01/1994,2.6016,7.3125,3.9062,8.2666
20/01/1994,2.6953,7.4688,3.9844,8.1321
21/01/1994,2.6953,8.3438,4.0703,8.2911
24/01/1994,2.6641,8.75,4.0937,8.2055
25/01/1994,2.6602,8.4688,4.0703,8.1199
26/01/1994,2.6328,8.375,3.9766,8.0588
27/01/1994,2.6328,8.5313,4.0156,8.1077
28/01/1994,2.6523,8.5,4.0703,8.3156
31/01/1994,2.6602,8.1875,4.0781,8.34
1/02/1994,2.6602,8.3125,4.0391,8.23
2/02/1994,2.625,8.25,4.0781,8.3889
3/02/1994,2.6406,8.375,3.9531,8.2177
4/02/1994,2.5391,8.375,3.8594,7.9242
7/02/1994,2.5234,9.125,3.875,8.071
8/02/1994,2.4609,8.9375,3.9687,8.1199
9/02/1994,2.4883,9.0625,3.9922,8.2911
10/02/1994,2.4805,9.125,3.9453,8.3156
2/11/1994,2.4609,9.25,3.9844,8.2789
14/02/1994,2.4727,9.25,3.9922,8.2422
15/02/1994,2.4922,9.2813,4.0625,8.3645
16/02/1994,2.4609,9.1875,4.1875,8.7191
17/02/1994,2.457,9.25,4.1562,8.7802
18/02/1994,2.5,9.0625,4.1719,8.7069
21/02/1994,2.5,9.0625,4.1719,8.7069
22/02/1994,2.4844,9.3125,4.2969,8.8169
23/02/1994,2.5313,9.3125,4.2891,8.9637
24/02/1994,2.4961,9.1563,4.2344,9.0004
25/02/1994,2.5313,9,4.2656,8.9025
28/02/1994,2.5781,9.125,4.2969,8.8658
1/03/1994,2.6016,9.0625,4.1719,8.7925
2/03/1994,2.5859,8.9063,4.1641,8.768
3/03/1994,2.5313,8.9375,4.25,8.7558
4/03/1994,2.5313,9.1875,4.3516,8.7069
7/03/1994,2.5391,9.4688,4.4531,8.609
8/03/1994,2.5313,9.25,4.4219,8.609
9/03/1994,2.5273,9.375,4.4766,8.7069
10/03/1994,2.5273,9.3125,4.3828,8.8047
3/11/1994,2.5547,9.3125,4.2891,8.8414
14/03/1994,2.6211,9.5313,4.375,8.8169
15/03/1994,2.6523,9.4063,4.4531,8.8047
16/03/1994,2.6484,9.1875,4.4922,8.8414
17/03/1994,2.6406,9.125,4.5156,8.7925
18/03/1994,2.6484,9.0938,4.5,8.7069
21/03/1994,2.6016,8.875,4.5156,8.5846
22/03/1994,2.6484,8.75,4.5,8.4012
23/03/1994,2.6953,8.7813,4.4687,8.4256
24/03/1994,2.7266,8.625,4.3906,8.2422
25/03/1994,2.7344,8.1875,4.3594,8.23
28/03/1994,2.6992,8.3125,4.2891,8.181
29/03/1994,2.5781,8.1875,4.1406,7.8509
30/03/1994,2.6133,8.125,4.1406,7.8264
31/03/1994,2.6484,8.3125,4.2187,8.0343
1/04/1994,2.6484,8.3125,4.2187,8.0343
4/04/1994,2.6406,8.3125,4.2031,7.9242
5/04/1994,2.7422,8.375,4.2969,8.0465
6/04/1994,2.7813,8.375,4.3516,7.9731
7/04/1994,2.8047,8.2969,4.4141,8.1933
8/04/1994,2.7188,8.375,4.3359,8.1077
11/04/1994,2.7188,8.375,4.3242,8.1199
12/04/1994,2.6484,8,4.1094,7.9976
13/04/1994,2.6523,7.9375,3.9844,7.8875
14/04/1994,2.6289,7.875,3.7422,7.7163
15/04/1994,2.6523,7.5625,3.7344,7.643
18/04/1994,2.5938,7.4063,3.6562,7.6063
19/04/1994,2.7539,7.25,3.5937,7.4718
20/04/1994,2.7969,7.0625,3.5937,7.4351
21/04/1994,2.8594,7.4063,3.7656,7.7163
22/04/1994,2.8672,7.4375,3.7734,7.5329
25/04/1994,2.9297,7.75,3.9297,7.8264
26/04/1994,2.9668,7.8125,3.9531,7.7408
27/04/1994,2.9668,7.8125,3.9531,7.7408
28/04/1994,2.8789,7.5625,3.8555,7.7041
29/04/1994,2.8906,7.5,3.8125,7.8509
2/05/1994,2.9844,7.75,3.7812,7.9609
3/05/1994,2.9219,7.5625,3.7109,7.8875
4/05/1994,2.9727,8.25,3.6602,7.9365
5/05/1994,2.9492,8.2188,3.6914,7.9365
6/05/1994,2.8828,8.0781,3.7305,7.5207
9/05/1994,2.8828,7.8125,3.6641,7.5207
10/05/1994,2.9375,7.75,3.7187,7.6797
11/05/1994,2.9219,7.5625,3.7187,7.7286
5/12/1994,2.9531,7.4219,3.6602,7.7163
13/05/1994,3.0156,7.5,3.6484,7.8142
16/05/1994,2.9688,7.375,3.5937,7.6552
17/05/1994,2.957,7.3438,3.6406,7.4962
18/05/1994,3.0332,7.6563,3.6836,7.753
19/05/1994,3.0742,8.0313,3.7578,7.912
20/05/1994,3.0547,7.7656,3.7344,7.9976
23/05/1994,3.1602,7.625,3.7187,7.9854
24/05/1994,3.1953,7.6875,3.8437,8.0098
25/05/1994,3.2812,7.8125,3.8281,7.9487
26/05/1994,3.25,7.625,3.7812,7.7775
27/05/1994,3.2734,7.4844,3.8359,7.7286
30/05/1994,3.2734,7.4844,3.8359,7.7286
31/05/1994,3.3594,7.3125,3.9062,7.6797
1/06/1994,3.3125,7.0625,4.0381,7.5818
2/06/1994,3.2656,6.8438,4.0312,7.7163
3/06/1994,3.3047,6.9063,3.9375,7.6307
6/06/1994,3.4062,6.8438,3.8555,7.643
7/06/1994,3.3516,6.875,3.8437,7.5574
8/06/1994,3.25,6.5313,3.7344,7.4106
9/06/1994,3.2656,6.75,3.6875,7.4106
10/06/1994,3.2852,6.625,3.749,7.5329
13/06/1994,3.3047,6.75,3.7187,7.6307
14/06/1994,3.3477,6.7656,3.8281,7.6797
15/06/1994,3.3906,6.9531,3.8086,7.643
16/06/1994,3.3477,6.5938,3.7812,7.6674
17/06/1994,3.3125,6.625,3.75,7.6307
20/06/1994,3.3437,6.7813,3.6797,7.7408
21/06/1994,3.2891,6.5,3.625,7.5941
22/06/1994,3.2187,6.5625,3.7266,7.6185
23/06/1994,3.1328,6.2813,3.6484,7.4718
24/06/1994,3.0937,6.4023,3.6484,7.4351
27/06/1994,3.2422,6.5625,3.7344,7.6307
28/06/1994,3.207,6.6875,3.7656,7.6063
29/06/1994,3.2109,6.5313,3.7109,7.4106
30/06/1994,3.2266,6.625,3.6562,7.3617
1/07/1994,3.1406,6.4375,3.6875,7.3862
4/07/1994,3.1406,6.4375,3.6875,7.3862
5/07/1994,3.0703,6.625,3.6094,7.2272
6/07/1994,3.0195,6.5313,3.5508,7.0438
7/07/1994,3.1484,6.7031,3.6172,7.1171
8/07/1994,3.0937,6.7656,3.6953,7.2394
11/07/1994,3.0234,6.75,3.7568,7.3006
12/07/1994,3,7.0938,3.7578,7.3739
13/07/1994,3.0937,7.4219,3.8594,7.4106
14/07/1994,3.0469,7.1563,3.8437,7.484
15/07/1994,3.0391,7.0625,3.7187,7.4351
18/07/1994,3.1562,7.0938,3.6641,7.484
19/07/1994,3.1328,6.9219,3.5625,7.3617
20/07/1994,3.0234,6.6563,3.5312,7.3006
21/07/1994,2.9844,7,3.6553,7.4106
22/07/1994,3.1602,7.75,3.6172,7.3617
25/07/1994,3.1992,7.9219,3.6133,7.2761
26/07/1994,3.1484,7.8438,3.582,7.3984
27/07/1994,3.0937,7.7656,3.5508,7.3739
28/07/1994,3.0937,7.9688,3.6172,7.3862
29/07/1994,3.2187,8.4219,3.7031,7.5941
1/08/1994,3.3359,8.3438,3.7266,7.6674
2/08/1994,3.3008,8.1406,3.7187,7.7775
3/08/1994,3.3359,8.2813,3.6875,7.8019
4/08/1994,3.2969,8.3125,3.5781,7.8753
5/08/1994,3.2812,8.3125,3.6328,7.8509
8/08/1994,3.3125,8.4375,3.625,7.7775
9/08/1994,3.3437,8.4063,3.7031,7.8019
10/08/1994,3.3828,8.6563,3.7344,8.0465
11/08/1994,3.4531,8.5781,3.7734,7.9976
12/08/1994,3.4531,8.6875,3.7617,7.9487
15/08/1994,3.4023,8.6563,3.7969,7.7408
16/08/1994,3.4297,8.6875,3.8477,8.5724
17/08/1994,3.4922,8.75,3.9844,8.5234
18/08/1994,3.4687,8.6563,3.96,8.5479
19/08/1994,3.4297,8.7188,3.9648,8.5968
22/08/1994,3.4141,8.7188,3.9844,8.5724
23/08/1994,3.4687,8.75,4.0156,8.5846
24/08/1994,3.4844,8.7188,4.0117,8.6213
25/08/1994,3.5117,8.7656,4.0703,8.5968
26/08/1994,3.5547,8.9375,4.125,8.7313
29/08/1994,3.5664,8.8438,4.1328,8.8047
30/08/1994,3.6484,9.0625,4.1875,8.8658
31/08/1994,3.6328,9.0469,4.1094,8.7925
1/09/1994,3.5078,8.75,4.0156,8.7191
2/09/1994,3.5,8.8438,4.0146,8.6213
5/09/1994,3.5,8.8438,4.0146,8.6213
6/09/1994,3.5,8.8906,4.0781,8.5724
7/09/1994,3.582,9.0313,4.1484,8.5846
8/09/1994,3.6211,9.0313,4.1797,8.8169
9/09/1994,3.5547,8.9375,4.1094,8.7802
12/09/1994,3.5078,8.9375,4.0312,8.6824
13/09/1994,3.5977,8.9531,4.0781,8.7925
14/09/1994,3.6016,8.7813,4.0859,8.8414
15/09/1994,3.6406,9,4.1875,8.9392
16/09/1994,3.5547,9.0938,4.1797,8.9148
19/09/1994,3.5547,8.875,4.2031,8.8169
20/09/1994,3.5,8.6406,4.125,8.6824
21/09/1994,3.5781,8.5313,4.0859,8.6335
22/09/1994,3.5625,8.4688,4.0312,8.5846
23/09/1994,3.5,8.4844,3.9531,8.4868
26/09/1994,3.4727,8.4844,3.9141,8.4256
27/09/1994,3.5312,8.4688,3.9062,8.5846
28/09/1994,3.5625,8.4688,3.8437,8.5357
29/09/1994,3.5312,8.5313,3.8516,8.5601
30/09/1994,3.5078,8.4219,3.8437,8.5479
3/10/1994,3.4922,8.2813,3.7656,8.4745
4/10/1994,3.4375,8.4375,3.625,8.2666
5/10/1994,3.4687,9.4688,3.6719,8.4501
6/10/1994,3.4062,9.0625,3.6836,8.34
7/10/1994,3.3984,9.25,3.7148,8.6335
10/10/1994,3.4219,9.7188,3.7773,8.927
11/10/1994,3.4883,9.9063,3.7812,8.9881
10/12/1994,3.5156,10.5313,3.7344,8.9759
13/10/1994,3.5781,10.2813,3.6797,8.9392
14/10/1994,3.4961,10.2813,3.6562,8.927
17/10/1994,3.4453,9.9375,3.6367,8.9025
18/10/1994,3.5391,10.3125,3.6406,8.8781
19/10/1994,3.6016,10.3125,3.75,9.0615
20/10/1994,3.7266,10.25,3.793,9.0737
21/10/1994,3.7109,10.6563,3.7812,9.1349
24/10/1994,3.6797,10.5625,3.7187,9.1471
25/10/1994,3.7305,10.6563,3.6836,9.1104
26/10/1994,3.8125,10.8125,3.75,9.2205
27/10/1994,3.8516,10.625,3.7812,9.3795
28/10/1994,3.8828,10.5313,3.8906,9.5629
31/10/1994,3.9375,10.7969,3.8828,9.5751
1/11/1994,3.9219,10.7813,3.8359,9.5262
2/11/1994,3.9375,10.3438,3.9062,9.5507
3/11/1994,3.9141,10.375,3.8672,9.4528
4/11/1994,3.8437,10.0938,3.7734,9.2449
7/11/1994,3.8672,10.1875,3.7578,9.4528
8/11/1994,3.9766,10.5625,3.8008,9.5873
9/11/1994,3.9844,10.4063,3.8281,9.7096
10/11/1994,3.9805,10.3281,3.8203,9.5996
11/11/1994,3.8906,10.2813,3.7891,9.5507
14/11/1994,4.0312,10.625,3.8906,9.5996
15/11/1994,4.0352,10.3438,3.8477,9.6607
16/11/1994,4.0391,10.2344,3.8203,9.6363
17/11/1994,4.0156,10,3.8828,9.783
18/11/1994,4.0078,10,3.9961,9.7952
21/11/1994,3.9687,9.5313,4.1328,9.7585
22/11/1994,3.875,9.3438,4.0469,9.3917
23/11/1994,3.8437,9.2188,4.0703,9.355
24/11/1994,3.8437,9.2188,4.0703,9.355
25/11/1994,3.8906,9.4375,3.9922,9.514
28/11/1994,3.9609,9.4531,4.0781,9.5873
29/11/1994,4.0078,9.5625,4.0937,9.7341
30/11/1994,3.9297,9.3125,3.9453,9.5629
1/12/1994,3.9102,9.0469,3.9141,9.3061
2/12/1994,3.9531,9.1406,3.9297,9.514
5/12/1994,3.957,9.2969,4.0078,9.5507
6/12/1994,3.9609,9.3906,4.0312,9.5384
7/12/1994,3.9375,9.1563,4.0469,9.3795
8/12/1994,3.9062,8.9688,3.9219,9.0615
9/12/1994,3.9453,9.0625,3.9219,9.3061
12/12/1994,3.9453,9.125,3.7734,9.3428
13/12/1994,3.9219,9.0938,3.7812,9.1838
14/12/1994,3.9531,9.4688,3.7734,9.3428
15/12/1994,3.9687,9.2813,3.6641,9.3672
16/12/1994,3.9609,9.3125,3.7187,9.3795
19/12/1994,3.9141,9.7813,3.6133,9.3061
20/12/1994,3.7422,9.625,3.8281,9.5262
21/12/1994,3.8437,9.5938,3.9141,9.4895
22/12/1994,3.7891,9.6563,3.9453,9.624
23/12/1994,3.8047,9.7188,3.9336,9.7952
26/12/1994,3.8047,9.7188,3.9336,9.7952
27/12/1994,3.7969,9.7813,3.96,9.8197
28/12/1994,3.8125,9.7813,3.9062,9.8075
29/12/1994,3.8633,9.875,4.0234,9.9909
30/12/1994,3.8203,9.75,3.9922,9.7708
2/01/1995,3.8203,9.75,3.9922,9.7708
3/01/1995,3.7617,9.5938,3.9844,9.624
4/01/1995,3.7891,9.8438,3.9766,9.6974
5/01/1995,3.7266,9.7188,4.0078,9.6485
6/01/1995,3.7891,10.5,4.0625,9.8197
9/01/1995,3.7656,10.3008,4.125,9.9298
10/01/1995,3.8125,10.9219,4.1641,10.0765
11/01/1995,3.8359,11.6875,4.1406,10.1132
1/12/1995,3.8281,11.3438,4.1953,10.0765
13/01/1995,3.9219,11.2188,4.2578,10.1621
16/01/1995,4.0078,11.125,4.2578,10.2966
17/01/1995,4.0391,11.25,4.1875,10.2844
18/01/1995,4.0664,11.4063,4.3359,10.4067
19/01/1995,3.9687,11.4688,4.418,10.4434
20/01/1995,3.8516,10.6563,4.3008,10.2722
23/01/1995,3.9258,10.5625,4.3984,10.1866
24/01/1995,3.876,10.4063,4.4687,10.3088
25/01/1995,3.8594,10.2461,4.4297,10.0765
26/01/1995,3.7422,9.875,4.4023,9.9664
27/01/1995,3.7422,9.9688,4.4375,10.052
30/01/1995,3.6875,10.0313,4.375,9.8808
31/01/1995,3.7109,10.0938,4.3359,9.8319
1/02/1995,3.6953,10.0313,4.4141,10.0154
2/02/1995,3.6875,10.4063,4.5117,9.9298
3/02/1995,3.7578,10.125,4.5937,9.8931
6/02/1995,3.8047,10.125,4.6016,10.0031
7/02/1995,3.8125,10.2031,4.5625,10.0276
8/02/1995,3.8672,10.5781,4.7891,10.101
9/02/1995,3.8672,10.9063,4.8437,10.3822
10/02/1995,3.875,10.9375,4.8359,10.2599
13/02/1995,3.875,10.9375,4.8203,10.3088
14/02/1995,3.8672,10.7344,4.9062,10.3211
15/02/1995,3.7969,10.6406,4.9844,10.3088
16/02/1995,3.8047,10.7969,4.9922,11.3361
17/02/1995,3.7734,10.625,4.9258,11.1893
20/02/1995,3.7734,10.625,4.9258,11.1893
21/02/1995,3.7344,10.25,4.9375,11.1649
22/02/1995,3.8437,10.2031,4.9766,11.2994
23/02/1995,3.8516,10.0469,4.8789,11.2749
24/02/1995,3.8281,9.75,4.9062,11.3116
27/02/1995,3.8594,9.5625,4.8945,11.2138
28/02/1995,3.9375,9.875,4.9844,11.2505
1/03/1995,3.9531,10,4.9219,11.4461
2/03/1995,3.9844,10,4.9365,11.3238
3/03/1995,3.9766,10.0625,5.1172,11.4094
6/03/1995,4.0195,9.9375,5.1406,11.5929
7/03/1995,4.084,9.5781,5.0234,11.6907
8/03/1995,4.2812,9.8906,4.9844,11.5684
9/03/1995,4.2422,9.9375,5.0117,11.6907
10/03/1995,4.2852,9.875,5.0312,11.6295
13/03/1995,4.3125,9.5313,5.0859,11.7763
14/03/1995,4.4844,8.75,5.1484,11.7274
15/03/1995,4.4062,8.75,5.1172,11.8008
16/03/1995,4.3828,8.8125,5.0898,11.7029
17/03/1995,4.3711,8.7813,5.0557,11.7641
20/03/1995,4.4453,8.8125,5.2109,11.8741
21/03/1995,4.4023,9.0625,5.2031,11.9964
22/03/1995,4.4336,9.5156,5.2734,11.9842
23/03/1995,4.5469,9.2813,5.3359,12.0453
24/03/1995,4.6172,9.4375,5.3828,12.0331
27/03/1995,4.5625,9.2969,5.4687,11.9597
28/03/1995,4.6016,8.5938,5.5312,12.1309
29/03/1995,4.5156,8.5938,5.4414,11.8986
30/03/1995,4.5078,8.8438,5.3359,11.6907
31/03/1995,4.4453,8.8125,5.3047,11.7763
3/04/1995,4.375,8.875,5.5312,11.8741
4/04/1995,4.3672,8.4688,5.4102,11.8986
5/04/1995,4.4141,8.6875,5.4141,11.7152
6/04/1995,4.375,9.1875,5.3437,11.654
7/04/1995,4.3516,9.1875,5.4453,11.7396
10/04/1995,4.4336,9.1563,5.5312,11.9842
11/04/1995,4.5078,9.4375,5.7031,11.9964
12/04/1995,4.4766,9.75,5.7344,11.9597
13/04/1995,4.5312,9.5625,5.9375,12.082
14/04/1995,4.5312,9.5625,5.9375,12.082
17/04/1995,4.8359,9.5938,5.875,12.3266
18/04/1995,4.7969,9.375,5.8945,12.5223
19/04/1995,4.7578,9.0938,5.832,12.3266
20/04/1995,4.7031,9.4063,5.8125,12.5223
21/04/1995,4.6875,9.7813,5.8047,12.5223
24/04/1995,4.8594,9.75,6.0312,12.8157
25/04/1995,5,9.4375,6.1406,12.8402
26/04/1995,4.9766,9.5625,6.2266,12.7668
27/04/1995,4.9141,9.4688,6.2891,12.8647
28/04/1995,5.1094,9.5625,6.3984,12.938
1/05/1995,5.1328,9.5625,6.5078,12.5712
2/05/1995,4.9727,9.5313,6.5,12.5956
3/05/1995,5.0547,9.5313,6.7109,13.2071
4/05/1995,5.0937,9.625,6.8672,13.1092
5/05/1995,5,9.7188,6.7891,13.0359
8/05/1995,4.9922,10.125,6.9766,13.1092
9/05/1995,4.9883,10.3125,6.9531,13.1092
10/05/1995,4.9531,10.3594,6.7969,13.3293
11/05/1995,5.0859,10.25,6.8281,13.3538
12/05/1995,5.0469,10.9063,6.793,13.3783
15/05/1995,5.082,10.9063,6.7734,13.8919
16/05/1995,5.3047,10.9375,6.8047,13.5984
17/05/1995,5.375,11,6.9219,13.7451
18/05/1995,5.2891,10.8438,6.9219,13.4272
19/05/1995,5.3359,10.6875,6.9609,13.1826
22/05/1995,5.4531,11.0313,7.125,13.525
23/05/1995,5.5312,10.9688,7.2812,13.843
24/05/1995,5.4687,10.875,7.2656,13.7207
25/05/1995,5.5781,10.8438,7.3437,13.5495
26/05/1995,5.4687,10.6719,7.2422,13.0848
29/05/1995,5.4687,10.6719,7.2422,13.0848
30/05/1995,5.1875,10.5,6.9062,12.6445
31/05/1995,5.293,10.3906,7.0156,12.9136
1/06/1995,5.2578,10.5469,7.1719,13.2804
2/06/1995,5.1953,10.5313,7.2812,13.5739
5/06/1995,5.2969,10.875,7.2344,13.5006
6/06/1995,5.1953,11,7.0234,13.3538
